;image;car_name;car_info;price_in_byn;price_in_usd;city;date
78;https://avcdn.av.by/advertpreview/0002/5674/4569.jpg;Volkswagen Arteon I;2018 г.робот, 2.0 л, бензин, лифтбек51 000 км;90 956 р.;≈ 28 750 $;Минск;29 июня 2023
79;https://avcdn.av.by/advertpreview/0002/7991/0565.jpg;BMW X3 G01;2018 г.автомат, 2.0 л, бензин, внедорожник 5 дв.125 000 км;115 475 р.;≈ 36 500 $;Минск;5 января
80;https://avcdn.av.by/advertpreview/0002/7291/0025.jpg;Hyundai Santa Fe TM;2018 г.автомат, 2.2 л, дизель, внедорожник 5 дв.119 000 км;90 165 р.;≈ 28 500 $;Минск;31 октября 2023
81;https://avcdn.av.by/advertpreview/0002/6696/9013.jpg;Mercedes-Benz GLC X253;2018 г.автомат, 2.0 л, бензин, внедорожник 5 дв.49 000 км;85 104 р.;≈ 26 900 $;Витебск;26 ноября 2023
82;https://avcdn.av.by/advertpreview/0002/7240/3830.jpg;Ford S-MAX II, 7 мест;2018 г.автомат, 2.0 л, дизель, минивэн82 350 км;72 607 р.;≈ 22 950 $;Минск;11 декабря 2023
83;https://avcdn.av.by/advertpreview/0002/5479/0236.jpg;BMW X1 F48;2018 г.автомат, 2.0 л, бензин, внедорожник 5 дв.45 000 км;80 991 р.;≈ 25 600 $;Минск;22 октября 2023
84;https://avcdn.av.by/advertpreview/0002/5283/8364.jpg;Buick Regal VI;2018 г.автомат, 2.0 л, бензин, универсал22 340 км;64 397 р.;≈ 20 355 $;Минск;4 января
85;https://avcdn.av.by/advertpreview/0002/8423/2260.jpg;Toyota Camry XV70;2018 г.автомат, 2.5 л, бензин, седан110 000 км;82 256 р.;≈ 26 000 $;Минск;24 минуты назад
86;https://avcdn.av.by/advertpreview/0002/5584/4580.jpg;Kia Carnival III, 7 мест;2018 г.автомат, 3.3 л, бензин, минивэн62 000 км;66 435 р.;≈ 20 999 $;Минск;9 ноября 2023
87;https://avcdn.av.by/advertpreview/0002/7465/5918.jpg;BMW 3 серия F30,F31 · Рестайлинг;2018 г.автомат, 2.0 л, дизель, универсал186 832 км;64 856 р.;≈ 20 500 $;Марьина Горка;17 декабря 2023
88;https://avcdn.av.by/advertpreview/0002/4604/6278.jpg;Audi Q5 FY;2018 г.робот, 2.0 л, дизель, внедорожник 5 дв.51 300 км;113 893 р.;≈ 36 000 $;Минск;26 сентября 2023
89;https://avcdn.av.by/advertpreview/0002/1369/2212.jpg;BMW 3 серия F30,F31 · Рестайлинг;2018 г.автомат, 2.0 л, бензин, универсал140 000 км;75 926 р.;≈ 23 999 $;Минск;11 сентября 2023
90;https://avcdn.av.by/advertpreview/0002/5725/3098.jpg;GMC Terrain II;2018 г.автомат, 2.0 л, бензин, внедорожник 5 дв.83 000 км;68 020 р.;≈ 21 500 $;Жлобин;30 октября 2023
91;https://avcdn.av.by/advertpreview/0002/7653/1577.jpg;Mercedes-Benz C-Класс W205, S205, C205, A205;2018 г.автомат, 2.0 л, бензин, седан69 000 км;78 143 р.;≈ 24 700 $;Минск;6 января
92;https://avcdn.av.by/advertpreview/0002/8423/1030.jpg;Renault Espace V;2018 г.робот, 1.6 л, дизель, минивэн93 000 км;72 132 р.;≈ 22 800 $;Гродно;39 минут назад
93;https://avcdn.av.by/advertpreview/0002/7138/8381.jpg;BMW 3 серия F30,F31 · Рестайлинг;2018 г.автомат, 2.0 л, бензин, седан41 000 км;90 691 р.;≈ 28 666 $;Минск;29 июня 2023
94;https://avcdn.av.by/advertpreview/0002/4440/3171.jpg;BMW 3 серия F30,F31 · Рестайлинг;2018 г.автомат, 2.0 л, бензин, седан99 000 км;72 765 р.;≈ 23 000 $;Минск;3 дня назад
95;https://avcdn.av.by/advertpreview/0002/6320/6933.jpg;BMW 5 серия G30, G31;2018 г.автомат, 3.0 л, дизель, седан165 000 км;132 559 р.;≈ 41 900 $;Могилев;13 ноября 2023
96;https://avcdn.av.by/advertpreview/0002/6668/1134.jpg;Audi Q8;2018 г.автомат, 3.0 л, бензин, внедорожник 5 дв.62 000 км;194 884 р.;≈ 61 600 $;Минск;25 ноября 2023
97;https://avcdn.av.by/advertpreview/0002/7745/9156.jpg;Opel Grandland X I;2018 г.автомат, 2.0 л, дизель, внедорожник 5 дв.167 000 км;69 285 р.;≈ 21 900 $;Лида;3 января
98;https://avcdn.av.by/advertpreview/0002/3392/1616.jpg;Audi A4 B9;2018 г.робот, 2.0 л, дизель, универсал128 000 км;74 347 р.;≈ 23 500 $;Витебск;23 августа 2023
99;https://avcdn.av.by/advertpreview/0002/7465/3161.jpg;Volkswagen Tiguan Allspace II, 7 мест;2018 г.автомат, 2.0 л, бензин, внедорожник 5 дв.158 800 км;68 652 р.;≈ 21 700 $;Могилев;12 ноября 2023
100;https://avcdn.av.by/advertpreview/0002/6695/9883.jpg;Ford S-MAX II;2018 г.автомат, 2.0 л, дизель, минивэн198 500 км;63 590 р.;≈ 20 100 $;Минск;7 дней назад
101;https://avcdn.av.by/advertpreview/0001/9999/8511.jpg;Audi Q5 FY;2018 г.робот, 2.0 л, дизель, внедорожник 5 дв.185 000 км;109 148 р.;≈ 34 500 $;Минск;26 октября 2023
